"client_id","age","district_id","gender","constellation"
2643,"54",54,"female","Capricom"
2644,"36",6,"female","Aries"
2645,"80",67,"male","Taurus"
2646,"63",63,"female","Gemini"
2647,"60",9,"male","Aries"
2648,"66",9,"female","Libra"
2650,"25",75,"male","Pisces"
2651,"31",75,"female","Sagittarius"
2652,"51",41,"female","Taurus"
2653,"50",1,"male","Aquarius"
2654,"61",59,"female","Libra"
2655,"37",44,"male","Leo"
2656,"45",54,"male","Virgo"
2657,"52",73,"male","Cancer"
2658,"67",11,"male","Aquarius"
2659,"59",46,"male","Gemini"
2661,"39",1,"female","Libra"
2662,"22",1,"male","Virgo"
2663,"24",8,"male","Libra"
2666,"65",47,"female","Cancer"
2667,"28",9,"male","Capricom"
2668,"25",9,"female","Aquarius"
2669,"73",51,"male","Taurus"
2670,"64",45,"male","Virgo"
2671,"28",35,"female","Taurus"
2672,"60",7,"female","Aries"
2673,"41",65,"male","Cancer"
2674,"48",65,"female","Libra"
2675,"76",31,"male","Aquarius"
2676,"39",61,"male","Gemini"
2677,"78",33,"male","Gemini"
2678,"82",33,"female","Taurus"
2679,"62",1,"male","Libra"
2680,"55",1,"female","Virgo"
2681,"29",45,"female","Capricom"
2682,"25",45,"male","Capricom"
2683,"71",48,"female","Gemini"
2684,"47",74,"female","Aquarius"
2685,"31",73,"female","Gemini"
2686,"49",19,"female","Aries"
2687,"51",19,"male","Leo"
2688,"33",60,"female","Scorpio"
2689,"77",16,"male","Capricom"
2690,"29",58,"female","Capricom"
2691,"36",47,"male","Taurus"
2692,"75",44,"male","Gemini"
2693,"24",46,"female","Leo"
2694,"73",15,"female","Libra"
2695,"71",15,"male","Taurus"
2696,"53",2,"male","Virgo"
2697,"52",2,"female","Leo"
2698,"30",31,"female","Libra"
2699,"23",31,"male","Pisces"
2700,"55",34,"male","Pisces"
2701,"48",1,"male","Aries"
2702,"81",7,"male","Pisces"
2703,"27",2,"female","Pisces"
2704,"51",1,"female","Gemini"
2705,"76",43,"male","Taurus"
2706,"33",3,"male","Cancer"
2707,"31",45,"male","Gemini"
2708,"42",73,"male","Leo"
2709,"54",26,"male","Gemini"
2712,"44",25,"male","Capricom"
2713,"38",36,"male","Virgo"
2714,"30",6,"female","Pisces"
2715,"43",7,"male","Cancer"
2716,"31",25,"female","Cancer"
2717,"70",46,"male","Taurus"
2718,"68",46,"female","Sagittarius"
2719,"36",29,"female","Scorpio"
2720,"51",1,"female","Virgo"
2721,"50",24,"female","Cancer"
2724,"25",35,"male","Pisces"
2726,"27",1,"female","Leo"
2727,"32",1,"male","Aquarius"
2728,"78",74,"male","Leo"
2729,"34",1,"male","Virgo"
2730,"53",52,"male","Pisces"
2731,"73",38,"male","Sagittarius"
2732,"47",57,"female","Virgo"
2733,"73",3,"female","Scorpio"
2734,"66",3,"male","Scorpio"
2735,"72",64,"male","Leo"
2736,"42",1,"female","Aquarius"
2738,"49",1,"male","Taurus"
2739,"50",13,"male","Aquarius"
2740,"33",36,"female","Sagittarius"
2741,"70",41,"female","Sagittarius"
2742,"52",65,"female","Virgo"
2743,"61",50,"female","Libra"
2744,"57",50,"male","Pisces"
2745,"61",54,"female","Leo"
2746,"29",1,"male","Pisces"
2747,"64",6,"male","Libra"
2748,"64",6,"female","Libra"
2749,"79",14,"female","Pisces"
2750,"87",14,"male","Cancer"
2751,"43",68,"female","Aquarius"
2752,"29",48,"male","Leo"
2754,"22",66,"female","Gemini"
2755,"30",1,"female","Aries"
2756,"81",31,"female","Libra"
2758,"54",1,"male","Cancer"
2759,"26",2,"male","Aquarius"
2760,"25",68,"female","Sagittarius"
2761,"23",1,"female","Libra"
2762,"47",29,"female","Taurus"
2765,"19",36,"female","Aries"
2766,"41",70,"male","Virgo"
2767,"46",70,"female","Gemini"
2768,"36",1,"male","Aries"
2769,"63",69,"male","Taurus"
2770,"46",1,"male","Cancer"
2771,"80",37,"male","Scorpio"
2772,"77",37,"female","Capricom"
2773,"81",49,"female","Virgo"
2774,"79",49,"male","Pisces"
2775,"22",41,"female","Cancer"
2776,"66",31,"female","Gemini"
2777,"30",46,"female","Aries"
2778,"36",57,"male","Taurus"
2779,"52",29,"male","Taurus"
2780,"53",29,"female","Capricom"
2781,"40",46,"female","Sagittarius"
2782,"60",31,"male","Virgo"
2783,"60",1,"male","Gemini"
2784,"42",36,"female","Leo"
2785,"38",22,"male","Leo"
2786,"49",24,"male","Scorpio"
2787,"24",41,"female","Libra"
2788,"49",49,"female","Libra"
2789,"49",1,"female","Capricom"
2790,"25",16,"male","Aquarius"
2791,"79",60,"male","Libra"
2794,"35",18,"male","Aquarius"
2795,"32",18,"female","Aries"
2796,"26",15,"male","Cancer"
2797,"50",28,"male","Scorpio"
2798,"69",65,"male","Cancer"
2799,"39",4,"female","Sagittarius"
2800,"51",2,"male","Virgo"
2801,"81",75,"male","Aquarius"
2802,"34",1,"female","Sagittarius"
2803,"69",68,"male","Libra"
2804,"64",68,"female","Scorpio"
2805,"36",73,"male","Cancer"
2806,"45",58,"female","Cancer"
2808,"26",8,"female","Aries"
2809,"21",33,"male","Aquarius"
2810,"29",72,"male","Leo"
2811,"54",1,"female","Sagittarius"
2812,"30",55,"female","Taurus"
2813,"59",70,"male","Aries"
2814,"27",19,"female","Aquarius"
2815,"70",35,"male","Cancer"
2816,"62",35,"female","Pisces"
2817,"23",1,"female","Pisces"
2818,"37",54,"male","Aries"
2819,"20",8,"male","Leo"
2820,"34",77,"male","Sagittarius"
2821,"20",45,"female","Scorpio"
2822,"42",50,"male","Libra"
2823,"54",70,"female","Sagittarius"
2824,"59",39,"male","Virgo"
2825,"42",65,"male","Aries"
2826,"65",59,"male","Aquarius"
2827,"77",63,"male","Aquarius"
2828,"51",14,"female","Cancer"
2829,"61",33,"female","Capricom"
2830,"26",51,"male","Scorpio"
2831,"20",68,"female","Cancer"
2832,"73",13,"male","Leo"
2833,"77",13,"female","Cancer"
2834,"51",52,"male","Gemini"
2835,"34",27,"male","Aquarius"
2836,"81",38,"female","Virgo"
2837,"73",38,"male","Gemini"
2838,"35",65,"male","Pisces"
2839,"72",72,"female","Cancer"
2840,"66",72,"male","Taurus"
2841,"27",18,"female","Aries"
2842,"42",74,"male","Gemini"
2843,"34",70,"female","Libra"
2844,"38",51,"male","Scorpio"
2845,"48",7,"male","Virgo"
2846,"31",1,"female","Pisces"
2847,"58",34,"female","Leo"
2848,"61",34,"male","Pisces"
2849,"72",19,"male","Aries"
2850,"30",7,"male","Leo"
2851,"61",54,"male","Leo"
2852,"58",26,"female","Cancer"
2853,"44",28,"female","Taurus"
2854,"51",16,"male","Gemini"
2855,"43",16,"female","Leo"
2856,"77",47,"male","Scorpio"
2857,"73",33,"male","Aquarius"
2858,"74",42,"female","Aquarius"
2859,"72",68,"female","Libra"
2860,"42",28,"male","Aries"
2862,"36",49,"female","Libra"
2863,"32",49,"male","Pisces"
2864,"48",51,"female","Aries"
2865,"52",15,"male","Scorpio"
2866,"51",15,"female","Scorpio"
2867,"40",1,"female","Aquarius"
2868,"67",14,"male","Sagittarius"
2869,"25",1,"male","Leo"
2870,"41",29,"male","Sagittarius"
2871,"33",71,"female","Sagittarius"
2872,"67",77,"female","Scorpio"
2873,"25",16,"female","Aries"
2874,"28",34,"male","Virgo"
2875,"64",46,"male","Leo"
2876,"23",1,"male","Capricom"
2877,"68",59,"male","Taurus"
2878,"53",68,"male","Aries"
2879,"23",40,"male","Capricom"
2880,"48",60,"male","Capricom"
2881,"33",12,"female","Aries"
2882,"69",70,"male","Sagittarius"
2883,"47",30,"male","Pisces"
2884,"42",40,"female","Libra"
2885,"35",1,"female","Libra"
2886,"42",1,"male","Libra"
2887,"39",2,"female","Aquarius"
2888,"22",1,"female","Virgo"
2889,"57",25,"male","Sagittarius"
2890,"49",62,"male","Libra"
2891,"43",62,"female","Leo"
2892,"59",3,"female","Aries"
2893,"73",2,"female","Scorpio"
2894,"52",70,"female","Leo"
2895,"23",70,"female","Taurus"
2896,"25",1,"female","Taurus"
2897,"75",40,"male","Cancer"
2898,"80",40,"female","Libra"
2899,"82",16,"male","Taurus"
2900,"77",18,"male","Aries"
2901,"61",25,"female","Capricom"
2902,"41",8,"female","Cancer"
2903,"41",8,"male","Sagittarius"
2904,"54",64,"female","Taurus"
2905,"49",64,"male","Cancer"
2906,"66",5,"male","Sagittarius"
2907,"68",5,"female","Virgo"
2908,"29",1,"male","Pisces"
2909,"64",26,"male","Libra"
2910,"64",76,"male","Libra"
2911,"68",45,"male","Libra"
2912,"75",45,"female","Leo"
2913,"38",44,"male","Capricom"
2915,"46",33,"female","Pisces"
2916,"28",1,"male","Libra"
2917,"60",16,"male","Capricom"
2918,"33",5,"male","Gemini"
2919,"30",5,"female","Virgo"
2920,"38",44,"female","Cancer"
2921,"24",64,"female","Sagittarius"
2922,"60",43,"male","Virgo"
2923,"23",35,"female","Aries"
2924,"59",18,"female","Aquarius"
2925,"53",18,"male","Virgo"
2926,"66",27,"male","Aquarius"
2927,"71",27,"female","Capricom"
2928,"68",38,"male","Pisces"
2929,"42",1,"male","Pisces"
2930,"59",41,"male","Aries"
2932,"60",1,"female","Cancer"
2933,"58",72,"male","Sagittarius"
2934,"52",72,"female","Taurus"
2935,"56",61,"female","Taurus"
2936,"55",3,"female","Pisces"
2937,"51",74,"male","Cancer"
2938,"79",8,"female","Gemini"
2939,"82",8,"male","Aquarius"
2940,"35",1,"male","Libra"
2941,"49",38,"male","Pisces"
2942,"34",67,"female","Gemini"
2943,"20",1,"female","Cancer"
2944,"57",71,"female","Virgo"
2945,"79",74,"male","Gemini"
2946,"74",74,"female","Aquarius"
2947,"43",19,"female","Taurus"
2948,"22",47,"male","Scorpio"
2949,"57",14,"male","Libra"
2950,"56",46,"male","Gemini"
2951,"50",76,"female","Virgo"
2952,"22",52,"female","Capricom"
2953,"64",3,"male","Cancer"
2954,"41",38,"female","Leo"
2955,"48",38,"male","Cancer"
2956,"61",23,"male","Leo"
2957,"22",23,"male","Pisces"
2958,"25",48,"male","Taurus"
2959,"43",54,"male","Scorpio"
2960,"72",1,"male","Sagittarius"
2961,"67",1,"female","Capricom"
2962,"62",1,"male","Scorpio"
2963,"61",1,"female","Aries"
2964,"22",8,"male","Sagittarius"
2965,"82",30,"female","Aquarius"
2966,"45",65,"male","Pisces"
2967,"39",53,"female","Capricom"
2968,"38",40,"male","Virgo"
2969,"77",55,"male","Taurus"
2970,"78",55,"female","Aries"
2971,"23",1,"female","Sagittarius"
2972,"24",1,"male","Capricom"
2974,"49",56,"female","Cancer"
2975,"57",33,"female","Pisces"
2976,"78",57,"female","Leo"
2977,"37",39,"male","Aquarius"
2978,"52",33,"female","Pisces"
2979,"39",4,"female","Sagittarius"
2980,"26",11,"male","Gemini"
2981,"51",16,"female","Aquarius"
2982,"27",6,"female","Aries"
2983,"33",6,"male","Leo"
2984,"37",60,"female","Gemini"
2985,"40",60,"male","Aries"
2986,"48",14,"male","Taurus"
2987,"54",14,"female","Gemini"
2988,"39",33,"male","Gemini"
2989,"51",17,"female","Aquarius"
2990,"62",32,"female","Aries"
2991,"59",32,"male","Leo"
2992,"34",11,"male","Taurus"
2994,"37",18,"male","Cancer"
2995,"59",35,"female","Gemini"
2996,"35",1,"male","Aquarius"
2997,"59",1,"female","Pisces"
2998,"39",1,"male","Aries"
2999,"21",74,"female","Aries"
3000,"72",41,"female","Aries"
3001,"42",1,"male","Libra"
3002,"45",42,"female","Taurus"
3003,"27",69,"female","Taurus"
3004,"29",69,"male","Cancer"
3005,"69",43,"male","Cancer"
3006,"27",22,"female","Leo"
3007,"36",76,"male","Aries"
3008,"81",73,"male","Sagittarius"
3009,"43",62,"female","Leo"
3010,"40",62,"male","Capricom"
3011,"45",74,"male","Virgo"
3012,"45",70,"female","Scorpio"
3013,"50",51,"female","Pisces"
3014,"47",51,"male","Scorpio"
3015,"48",73,"male","Pisces"
3016,"23",40,"male","Virgo"
3017,"59",2,"male","Taurus"
3018,"22",61,"male","Aquarius"
3019,"31",30,"male","Libra"
3020,"58",32,"female","Virgo"
3021,"39",1,"male","Virgo"
3022,"46",1,"female","Virgo"
3023,"41",16,"male","Aries"
3024,"71",60,"male","Pisces"
3025,"68",60,"female","Capricom"
3026,"53",22,"male","Aries"
3027,"41",62,"male","Leo"
3028,"68",34,"female","Taurus"
3029,"30",43,"male","Taurus"
3030,"24",68,"female","Taurus"
3031,"35",40,"female","Virgo"
3032,"41",40,"male","Aries"
3035,"36",27,"male","Scorpio"
3036,"59",16,"female","Aries"
3037,"58",64,"male","Capricom"
3038,"54",6,"female","Pisces"
3039,"31",55,"female","Gemini"
3041,"73",4,"female","Taurus"
3042,"32",18,"female","Aquarius"
3043,"49",63,"female","Scorpio"
3044,"55",36,"male","Libra"
3045,"50",10,"female","Pisces"
3046,"75",1,"female","Aquarius"
3047,"25",45,"male","Libra"
3048,"77",16,"female","Capricom"
3049,"33",6,"male","Aries"
3050,"33",6,"female","Leo"
3051,"72",65,"male","Pisces"
3054,"42",74,"male","Taurus"
3055,"69",51,"male","Pisces"
3056,"41",38,"female","Capricom"
3057,"38",38,"male","Pisces"
3058,"57",49,"female","Libra"
3059,"23",61,"male","Sagittarius"
3060,"40",61,"male","Taurus"
3061,"35",61,"female","Libra"
3062,"70",41,"female","Leo"
3063,"29",27,"male","Aquarius"
3064,"70",42,"male","Taurus"
3065,"79",24,"female","Leo"
3066,"18",54,"female","Pisces"
3067,"48",57,"female","Gemini"
3068,"46",57,"male","Pisces"
3069,"57",21,"male","Scorpio"
3070,"80",46,"male","Sagittarius"
3071,"33",38,"female","Pisces"
3072,"64",1,"male","Aries"
3073,"63",1,"female","Scorpio"
3074,"42",1,"male","Scorpio"
3075,"59",74,"male","Taurus"
3076,"38",57,"female","Scorpio"
3077,"66",50,"female","Pisces"
3078,"68",50,"male","Aquarius"
3079,"57",67,"male","Taurus"
3080,"49",5,"female","Leo"
3081,"55",5,"male","Pisces"
3082,"21",52,"female","Libra"
3083,"29",41,"male","Aries"
3084,"49",23,"female","Virgo"
3085,"54",62,"female","Cancer"
3086,"52",62,"male","Virgo"
3087,"41",46,"female","Virgo"
3088,"50",40,"male","Gemini"
3089,"26",46,"male","Leo"
3090,"32",32,"male","Scorpio"
3091,"34",15,"female","Pisces"
3092,"33",59,"female","Scorpio"
3093,"34",35,"male","Pisces"
3094,"50",48,"male","Leo"
3095,"47",36,"male","Cancer"
3096,"18",74,"male","Pisces"
3097,"52",48,"male","Leo"
3098,"62",17,"male","Cancer"
3099,"35",17,"male","Scorpio"
3100,"69",2,"male","Aries"
3101,"59",1,"male","Sagittarius"
3102,"21",61,"female","Aquarius"
3103,"27",64,"female","Pisces"
3104,"18",4,"female","Capricom"
3105,"53",68,"male","Leo"
3106,"72",72,"female","Pisces"
3107,"40",30,"male","Scorpio"
3108,"38",30,"female","Pisces"
3109,"68",7,"female","Taurus"
3110,"69",54,"male","Pisces"
3111,"76",54,"female","Aquarius"
3112,"61",24,"male","Virgo"
3113,"29",60,"female","Scorpio"
3114,"29",60,"male","Pisces"
3115,"39",72,"male","Sagittarius"
3116,"49",28,"male","Virgo"
3117,"59",62,"female","Cancer"
3118,"60",62,"male","Cancer"
3119,"64",50,"female","Aquarius"
3120,"36",75,"male","Gemini"
3121,"44",57,"female","Libra"
3122,"41",57,"male","Aries"
3123,"21",1,"male","Leo"
3124,"42",5,"female","Capricom"
3125,"78",10,"female","Scorpio"
3126,"62",47,"male","Capricom"
3127,"80",1,"female","Gemini"
3128,"56",69,"female","Aquarius"
3129,"54",5,"female","Leo"
3130,"45",19,"female","Gemini"
3131,"65",1,"female","Gemini"
3132,"25",1,"female","Aries"
3133,"27",31,"female","Aries"
3134,"62",1,"male","Taurus"
3135,"31",48,"male","Capricom"
3136,"37",1,"male","Sagittarius"
3137,"53",70,"male","Pisces"
3138,"57",70,"female","Leo"
3139,"44",46,"female","Libra"
3140,"41",46,"male","Aries"
3141,"75",9,"female","Scorpio"
3142,"81",68,"male","Pisces"
3143,"56",21,"female","Aquarius"
3144,"81",1,"male","Leo"
3145,"79",1,"female","Scorpio"
3146,"52",1,"male","Cancer"
3147,"36",19,"female","Taurus"
3148,"58",3,"male","Aries"
3149,"65",3,"female","Capricom"
3150,"68",54,"female","Leo"
3151,"49",1,"female","Leo"
3152,"64",1,"male","Libra"
3153,"76",26,"male","Gemini"
3154,"74",26,"female","Pisces"
3155,"27",44,"female","Aries"
3156,"46",68,"female","Scorpio"
3157,"58",1,"female","Pisces"
3158,"60",1,"female","Sagittarius"
3159,"70",24,"male","Scorpio"
3160,"49",20,"male","Cancer"
3161,"20",66,"male","Scorpio"
3162,"40",55,"male","Taurus"
3163,"36",1,"female","Gemini"
3164,"38",1,"male","Virgo"
3165,"24",3,"female","Virgo"
3166,"45",31,"male","Gemini"
3167,"57",48,"female","Virgo"
3170,"79",76,"male","Pisces"
3171,"76",76,"female","Taurus"
3172,"49",64,"male","Capricom"
3173,"54",66,"female","Aries"
3174,"48",66,"male","Scorpio"
3175,"50",64,"female","Cancer"
3176,"63",1,"male","Cancer"
3177,"62",24,"male","Leo"
3178,"31",25,"female","Leo"
3179,"52",45,"female","Pisces"
3180,"56",45,"male","Libra"
3181,"57",27,"male","Aquarius"
3182,"75",18,"female","Taurus"
3183,"20",70,"male","Pisces"
3184,"41",5,"female","Sagittarius"
3185,"28",17,"female","Sagittarius"
3186,"45",1,"female","Capricom"
3187,"48",7,"male","Virgo"
3188,"24",68,"female","Taurus"
3190,"80",1,"female","Scorpio"
3191,"25",56,"female","Scorpio"
3192,"61",6,"male","Cancer"
3193,"50",28,"female","Pisces"
3194,"25",51,"female","Leo"
3195,"29",2,"female","Gemini"
3196,"22",72,"female","Leo"
3197,"42",1,"male","Cancer"
3198,"47",1,"female","Pisces"
3199,"43",1,"female","Sagittarius"
3200,"46",1,"male","Scorpio"
3201,"47",66,"female","Leo"
3202,"78",56,"male","Cancer"
3203,"41",1,"female","Taurus"
3204,"44",1,"male","Aries"
3205,"79",1,"female","Cancer"
3206,"79",1,"male","Gemini"
3207,"75",55,"female","Sagittarius"
3208,"53",27,"male","Aquarius"
3209,"61",27,"female","Capricom"
3210,"37",14,"male","Virgo"
3211,"33",17,"female","Leo"
3213,"59",1,"male","Libra"
3214,"78",71,"male","Taurus"
3215,"64",64,"female","Taurus"
3216,"41",58,"male","Sagittarius"
3217,"23",61,"male","Taurus"
3218,"35",49,"male","Sagittarius"
3219,"41",49,"female","Libra"
3220,"43",23,"male","Aquarius"
3221,"47",23,"female","Cancer"
3222,"23",21,"male","Taurus"
3225,"43",13,"male","Pisces"
3226,"49",1,"male","Sagittarius"
3227,"50",59,"female","Scorpio"
3228,"43",34,"male","Pisces"
3229,"21",50,"male","Aries"
3230,"18",1,"female","Gemini"
3231,"39",21,"male","Gemini"
3232,"24",5,"male","Scorpio"
3233,"20",1,"male","Sagittarius"
3234,"81",67,"female","Leo"
3235,"50",46,"female","Gemini"
3236,"40",28,"female","Aries"
3239,"19",7,"female","Scorpio"
3240,"63",67,"female","Sagittarius"
3241,"66",26,"male","Virgo"
3242,"63",26,"female","Pisces"
3243,"80",71,"female","Libra"
3244,"67",72,"male","Libra"
3245,"48",70,"male","Sagittarius"
3246,"69",66,"male","Aries"
3247,"42",69,"female","Taurus"
3248,"71",28,"female","Leo"
3249,"41",17,"male","Aquarius"
3250,"38",17,"female","Aquarius"
3251,"38",52,"female","Capricom"
3252,"39",52,"male","Aries"
3253,"54",70,"male","Cancer"
3254,"70",1,"male","Aquarius"
3255,"30",8,"female","Capricom"
3256,"24",49,"male","Cancer"
3257,"22",73,"female","Taurus"
3258,"40",74,"female","Leo"
3259,"50",71,"male","Libra"
3260,"58",74,"female","Virgo"
3261,"50",74,"male","Aries"
3262,"59",61,"female","Leo"
3264,"50",63,"female","Libra"
3265,"37",47,"female","Gemini"
3266,"40",47,"male","Libra"
3267,"49",61,"male","Virgo"
3268,"44",1,"female","Aries"
3269,"26",2,"male","Scorpio"
3270,"60",12,"male","Aquarius"
3271,"58",58,"female","Capricom"
3272,"80",9,"female","Cancer"
3273,"82",9,"male","Capricom"
3274,"71",26,"male","Aquarius"
3275,"76",26,"female","Virgo"
3276,"20",52,"male","Aries"
3277,"34",42,"male","Aries"
3278,"38",42,"female","Aries"
3279,"46",66,"female","Leo"
3280,"42",66,"male","Gemini"
3281,"50",74,"male","Capricom"
3282,"19",29,"male","Virgo"
3283,"67",10,"male","Sagittarius"
3284,"64",2,"male","Cancer"
3285,"57",2,"female","Virgo"
3286,"28",74,"female","Pisces"
3287,"22",74,"male","Aries"
3288,"74",69,"male","Aquarius"
3289,"23",75,"female","Gemini"
3290,"31",11,"female","Cancer"
3291,"53",52,"male","Aquarius"
3292,"60",18,"male","Aquarius"
3293,"47",1,"female","Aquarius"
3294,"43",52,"male","Pisces"
3295,"34",40,"female","Pisces"
3296,"31",23,"male","Gemini"
3297,"32",1,"male","Aries"
3298,"58",5,"female","Leo"
3299,"39",76,"female","Virgo"
3300,"50",53,"male","Cancer"
3302,"36",52,"female","Aquarius"
3303,"35",52,"male","Capricom"
3304,"61",69,"male","Virgo"
3305,"29",41,"female","Libra"
3306,"52",27,"male","Taurus"
3307,"21",14,"female","Cancer"
3308,"52",15,"male","Aquarius"
3309,"58",15,"female","Taurus"
3310,"46",23,"male","Aquarius"
3311,"46",51,"male","Virgo"
3312,"29",70,"female","Scorpio"
3313,"54",60,"female","Aquarius"
3314,"69",24,"female","Sagittarius"
3315,"66",24,"male","Gemini"
3316,"53",1,"female","Sagittarius"
3317,"50",1,"male","Taurus"
3319,"21",1,"female","Taurus"
3320,"28",1,"male","Aquarius"
3321,"31",13,"female","Gemini"
3322,"52",31,"male","Pisces"
3323,"19",74,"female","Pisces"
3324,"29",26,"female","Aries"
3325,"37",26,"male","Libra"
3326,"48",57,"female","Capricom"
3327,"63",20,"female","Cancer"
3328,"34",24,"male","Libra"
3329,"39",54,"male","Pisces"
3330,"45",54,"female","Aries"
3331,"30",70,"female","Aquarius"
3332,"31",46,"female","Scorpio"
3333,"51",10,"female","Leo"
3334,"33",1,"male","Cancer"
3335,"33",11,"male","Aquarius"
3336,"49",64,"female","Gemini"
3337,"48",53,"male","Aries"
3338,"58",69,"female","Sagittarius"
3339,"24",31,"female","Aquarius"
3340,"24",54,"male","Aquarius"
3341,"32",54,"female","Sagittarius"
3342,"27",73,"male","Libra"
3344,"39",42,"male","Virgo"
3345,"59",37,"female","Aquarius"
3346,"59",37,"male","Pisces"
3347,"64",11,"male","Aquarius"
3348,"22",38,"female","Aquarius"
3349,"37",42,"male","Sagittarius"
3350,"50",30,"male","Pisces"
3351,"58",30,"female","Virgo"
3352,"81",23,"male","Virgo"
3353,"81",23,"female","Taurus"
3354,"57",62,"female","Scorpio"
3355,"47",38,"male","Capricom"
3356,"26",73,"male","Taurus"
3357,"46",63,"female","Cancer"
3358,"25",16,"male","Libra"
3359,"55",1,"male","Pisces"
3360,"24",43,"female","Virgo"
3361,"70",40,"female","Libra"
3365,"34",1,"female","Leo"
3366,"41",54,"female","Aquarius"
3367,"48",54,"male","Taurus"
3368,"48",14,"female","Scorpio"
3369,"48",1,"male","Aries"
3370,"81",25,"male","Aries"
3371,"81",25,"female","Libra"
3372,"30",1,"male","Scorpio"
3373,"48",5,"male","Sagittarius"
3374,"40",5,"female","Leo"
3375,"46",74,"male","Scorpio"
3376,"55",11,"female","Aquarius"
3377,"62",11,"male","Taurus"
3378,"43",5,"male","Taurus"
3379,"51",5,"female","Cancer"
3380,"22",74,"female","Aries"
3381,"35",70,"female","Virgo"
3382,"46",54,"male","Pisces"
3383,"44",54,"female","Taurus"
3384,"58",41,"female","Leo"
3385,"76",11,"female","Aquarius"
3386,"60",49,"female","Pisces"
3387,"57",58,"male","Leo"
3388,"35",53,"female","Scorpio"
3389,"33",39,"female","Capricom"
3390,"28",53,"female","Scorpio"
3391,"29",42,"male","Aries"
3392,"25",1,"female","Scorpio"
3393,"46",73,"female","Virgo"
3394,"20",66,"female","Cancer"
3395,"38",4,"male","Capricom"
3396,"23",18,"female","Pisces"
3397,"26",24,"female","Gemini"
3398,"31",24,"male","Virgo"
3399,"68",72,"male","Pisces"
3402,"48",74,"female","Taurus"
3403,"43",74,"male","Libra"
3404,"60",56,"female","Libra"
3405,"51",40,"male","Sagittarius"
3406,"53",40,"female","Cancer"
3407,"27",35,"female","Aries"
3408,"27",35,"male","Sagittarius"
3409,"81",36,"male","Aries"
3410,"35",54,"male","Aquarius"
3412,"25",57,"male","Cancer"
3413,"31",57,"female","Sagittarius"
3414,"53",11,"female","Libra"
3415,"27",54,"female","Libra"
3416,"22",35,"male","Gemini"
3417,"15",35,"female","Pisces"
3418,"37",70,"female","Leo"
3420,"21",66,"male","Cancer"
3421,"53",20,"male","Pisces"
3422,"49",1,"female","Taurus"
3423,"29",12,"female","Virgo"
3424,"82",64,"male","Scorpio"
3425,"30",70,"male","Taurus"
3426,"22",73,"male","Aquarius"
3427,"20",42,"male","Gemini"
3428,"13",42,"female","Libra"
3429,"59",46,"male","Libra"
3430,"49",3,"male","Libra"
3431,"21",70,"female","Aries"
3432,"27",15,"male","Scorpio"
3433,"38",71,"male","Virgo"
3434,"44",71,"female","Virgo"
3435,"55",4,"female","Gemini"
3436,"42",30,"male","Aquarius"
3437,"41",30,"female","Leo"
3438,"58",43,"male","Capricom"
3439,"33",62,"male","Aquarius"
3440,"62",1,"female","Aquarius"
3441,"42",75,"male","Aquarius"
3443,"66",1,"female","Sagittarius"
3444,"23",57,"male","Aries"
3445,"21",17,"female","Aries"
3446,"43",70,"male","Libra"
3447,"51",54,"female","Taurus"
3448,"46",1,"male","Capricom"
3449,"72",27,"male","Aries"
3450,"24",25,"male","Virgo"
3451,"26",19,"male","Cancer"
3452,"25",19,"female","Virgo"
3453,"50",56,"male","Leo"
3454,"51",11,"female","Libra"
3455,"43",11,"male","Pisces"
3456,"55",54,"female","Aquarius"
3457,"77",75,"female","Gemini"
3458,"47",33,"male","Cancer"
3459,"36",14,"female","Virgo"
3460,"35",14,"male","Libra"
3461,"42",54,"male","Pisces"
3462,"35",54,"female","Pisces"
3463,"21",1,"female","Pisces"
3464,"47",43,"male","Capricom"
3465,"58",30,"male","Aries"
3466,"64",1,"female","Gemini"
3467,"61",1,"male","Sagittarius"
3468,"67",68,"female","Capricom"
3469,"25",1,"female","Pisces"
3470,"63",52,"female","Taurus"
3471,"48",1,"female","Libra"
3472,"54",70,"female","Taurus"
3473,"52",70,"male","Gemini"
3474,"46",32,"female","Sagittarius"
3475,"43",19,"male","Pisces"
3476,"32",60,"female","Capricom"
3477,"35",37,"male","Virgo"
3478,"74",1,"male","Gemini"
3479,"67",1,"female","Virgo"
3480,"49",15,"female","Aries"
3481,"43",15,"male","Scorpio"
3482,"59",71,"female","Aquarius"
3483,"60",70,"male","Sagittarius"
3484,"28",44,"male","Taurus"
3485,"78",77,"male","Gemini"
3486,"38",77,"male","Pisces"
3487,"41",1,"male","Virgo"
3488,"45",1,"male","Libra"
3489,"34",76,"male","Leo"
3490,"80",19,"male","Libra"
3491,"78",19,"female","Scorpio"
3492,"30",8,"female","Capricom"
3493,"35",69,"female","Taurus"
3494,"31",42,"male","Cancer"
3495,"59",64,"female","Taurus"
3496,"51",64,"male","Cancer"
3497,"30",39,"female","Virgo"
3498,"62",77,"male","Aries"
3499,"31",19,"male","Pisces"
3500,"40",29,"male","Gemini"
3501,"36",51,"male","Aries"
3502,"48",54,"male","Leo"
3503,"47",54,"female","Capricom"
3504,"48",40,"male","Aquarius"
3505,"23",20,"male","Sagittarius"
3506,"39",1,"female","Leo"
3507,"54",32,"female","Sagittarius"
3508,"30",38,"male","Scorpio"
3509,"35",38,"female","Aquarius"
